timestamp;lat [deg];lon [deg];sog [kn];draught [m];heading [deg];cog [deg];rot [deg/min];zone  [UTM];band  [UTM];easting [UTM];northing [UTM];STATE
2023-09-13T19:40:07;-6.899225;112.731841667;9.9;-1;200;199.3;0;49;M;691352;9237043;P1
2023-09-13T19:40:17;-6.89966166667;112.731676667;10;-1;200;201.4;0;49;M;691334;9236995;P1
2023-09-13T19:41:07;-6.901825;112.730823333;10.3;-1;199;200.9;0;49;M;691239;9236756;P1
2023-09-13T19:41:57;-6.904135;112.729925;10.5;-1;200;201.1;0;49;M;691139;9236501;P1
2023-09-13T19:42:08;-6.90463666667;112.729718333;10.6;-1;199;202.5;0;49;M;691116;9236446;P1
2023-09-13T19:43:08;-6.90738166667;112.728701667;10.7;-1;198;198.8;0;49;M;691002;9236143;P1
2023-09-13T19:44:08;-6.91029333333;112.727668333;10.9;-1;198;200.5;0;49;M;690887;9235821;P1
2023-09-13T19:45:38;-6.91461833333;112.726091667;11.2;-1;198;199.6;0;49;M;690711;9235343;P1
2023-09-13T19:46:17;-6.91654;112.72539;11.2;-1;198;198.6;0;49;M;690632;9235131;P1
2023-09-13T19:46:38;-6.91758166667;112.72502;11.3;-1;198;199;0;49;M;690591;9235016;P1
2023-09-13T19:47:08;-6.91912666667;112.724458333;11.4;-1;198;200.1;0;49;M;690528;9234845;P1
2023-09-13T19:47:17;-6.91957833333;112.724296667;11.4;-1;198;199.7;0;49;M;690510;9234796;P1
2023-09-13T19:47:28;-6.92008;112.724108333;11.5;-1;198;200.2;0;49;M;690489;9234740;P1
2023-09-13T19:47:38;-6.920635;112.723911667;11.4;-1;198;199.4;0;49;M;690467;9234679;P1
2023-09-13T19:47:47;-6.92108833333;112.723746667;11.5;-1;198;198.9;0;49;M;690449;9234629;P1
2023-09-13T19:47:57;-6.92154333333;112.723585;11.5;-1;198;199.8;0;49;M;690431;9234578;P1
2023-09-13T19:48:08;-6.9221;112.723376667;11.6;-1;198;200.1;0;49;M;690408;9234517;P1
2023-09-13T19:48:17;-6.92255333333;112.723206667;11.6;-1;198;200.2;0;49;M;690389;9234467;P1
2023-09-13T19:48:28;-6.92311166667;112.723001667;11.6;-1;198;199.6;0;49;M;690366;9234405;P1
2023-09-13T19:48:38;-6.92362;112.722815;11.6;-1;198;199.8;0;49;M;690345;9234349;P1
2023-09-13T19:48:47;-6.92407833333;112.72265;11.6;-1;198;199.2;0;49;M;690327;9234298;P1
2023-09-13T19:48:58;-6.92464;112.722445;11.6;-1;198;199.8;0;49;M;690304;9234236;P1
2023-09-13T19:48:59;-6.92464;112.722445;11.6;-1;198;199.8;0;49;M;690304;9234236;P1
2023-09-13T19:49:08;-6.92520333333;112.722243333;11.7;-1;198;199.8;0;49;M;690281;9234174;P1
2023-09-13T19:49:18;-6.92566166667;112.722068333;11.7;-1;197;200.6;0;49;M;690262;9234124;P1
2023-09-13T19:49:28;-6.92617833333;112.721881667;11.6;-1;197;199;0;49;M;690241;9234067;P1
2023-09-13T19:49:37;-6.92664166667;112.721721667;11.6;-1;197;198.7;0;49;M;690223;9234015;P1
2023-09-13T19:49:47;-6.92721;112.72153;11.7;-1;197;197.7;0;49;M;690202;9233953;P1
2023-09-13T19:49:58;-6.92777833333;112.721341667;11.7;-1;197;198.3;0;49;M;690181;9233890;P1
2023-09-13T19:50:07;-6.92824333333;112.721186667;11.7;-1;197;197.7;0;49;M;690163;9233838;P1
2023-09-13T19:50:18;-6.92881166667;112.720993333;11.7;-1;197;198.1;0;49;M;690142;9233776;P1
2023-09-13T19:50:28;-6.92927666667;112.72084;11.7;-1;197;197.9;0;49;M;690124;9233724;P1
2023-09-13T19:50:37;-6.929745;112.720686667;11.7;-1;197;197.3;0;49;M;690107;9233673;P1
2023-09-13T19:50:47;-6.93026666667;112.720525;11.7;-1;197;196.9;0;49;M;690089;9233615;P1
2023-09-13T19:50:58;-6.93089166667;112.720328333;11.7;-1;198;197.5;0;49;M;690067;9233546;P1
2023-09-13T19:51:07;-6.93130833333;112.72019;11.7;-1;198;198.8;0;49;M;690052;9233500;P1
2023-09-13T19:51:18;-6.93187666667;112.719993333;11.7;-1;199;197.6;0;49;M;690030;9233437;P1
2023-09-13T19:51:28;-6.932345;112.719835;11.7;-1;199;199.4;0;49;M;690012;9233385;P1
2023-09-13T19:51:37;-6.93291666667;112.719645;11.7;-1;200;197.6;0;49;M;689991;9233322;P1
2023-09-13T19:51:47;-6.93338;112.719478333;11.7;-1;201;200.9;0;49;M;689972;9233271;P1
2023-09-13T19:51:58;-6.93400166667;112.71926;11.8;-1;201;199.8;0;49;M;689948;9233202;P1
2023-09-13T19:52:18;-6.93502166667;112.718855;11.8;-1;201;202.4;0;49;M;689903;9233090;P1
2023-09-13T19:52:28;-6.93547833333;112.71866;11.8;-1;201;202.5;0;49;M;689881;9233039;P1
2023-09-13T19:52:37;-6.93593833333;112.718476667;11.8;-1;200;201.2;0;49;M;689861;9232989;P1
2023-09-13T19:52:47;-6.93645333333;112.71828;11.8;-1;200;199.8;0;49;M;689839;9232932;P1
2023-09-13T19:52:57;-6.93702;112.718075;11.8;-1;200;199.7;0;49;M;689816;9232869;P1
2023-09-13T19:53:07;-6.93748666667;112.717908333;11.8;-1;200;199.8;0;49;M;689797;9232817;P1
2023-09-13T19:53:18;-6.938105;112.717678333;11.8;-1;200;200.1;0;49;M;689772;9232749;P1
2023-09-13T19:53:28;-6.93856833333;112.717505;11.8;-1;200;200.6;0;49;M;689752;9232698;P1
2023-09-13T19:53:37;-6.93903333333;112.71733;11.8;-1;200;200.6;0;49;M;689733;9232647;P1
2023-09-13T19:53:47;-6.93955;112.717135;11.9;-1;200;200.5;0;49;M;689711;9232590;P1
2023-09-13T19:53:57;-6.940075;112.716941667;12.1;-1;200;200.1;0;49;M;689689;9232532;P1
2023-09-13T19:54:07;-6.94066166667;112.71672;12.3;-1;200;200.6;0;49;M;689665;9232467;P1
2023-09-13T19:54:18;-6.94125833333;112.716495;12.5;-1;200;200;0;49;M;689639;9232401;P1
2023-09-13T19:54:38;-6.942315;112.716106667;12.8;-1;200;200.3;0;49;M;689596;9232284;P1
2023-09-13T19:54:57;-6.94344833333;112.715668333;13.2;-1;199;201;0;49;M;689547;9232159;P1
2023-09-13T19:55:07;-6.944025;112.715451667;13.2;-1;198;199.9;0;49;M;689523;9232095;P1
2023-09-13T19:55:18;-6.94467;112.715225;13.3;-1;198;198.6;0;49;M;689498;9232024;P1
2023-09-13T19:55:27;-6.94514166667;112.715063333;13.4;-1;198;198.3;0;49;M;689480;9231972;P1
2023-09-13T19:55:38;-6.94579833333;112.714846667;13.6;-1;198;198.3;0;49;M;689455;9231899;P1
2023-09-13T19:55:57;-6.94695166667;112.714453333;13.9;-1;198;199.5;0;49;M;689412;9231772;P1
2023-09-13T19:56:07;-6.947565;112.714236667;14;-1;198;199.1;0;49;M;689387;9231704;P1
2023-09-13T19:56:18;-6.94825;112.714001667;14.2;-1;198;198.4;0;49;M;689361;9231629;P1
2023-09-13T19:56:27;-6.948815;112.71381;14.3;-1;198;198.2;0;49;M;689340;9231566;P1
2023-09-13T19:56:31;-6.94906833333;112.713726667;14.3;-1;198;198.3;0;49;M;689330;9231538;P1
2023-09-13T19:56:37;-6.94944833333;112.713598333;14.4;-1;198;198.3;0;49;M;689316;9231496;P1
2023-09-13T19:56:44;-6.949895;112.71345;14.4;-1;198;198.3;0;49;M;689300;9231447;P1
2023-09-13T19:56:49;-6.95028;112.71332;14.5;-1;198;198.5;0;49;M;689285;9231404;P1
2023-09-13T19:56:55;-6.95060166667;112.713211667;14.6;-1;198;198.4;0;49;M;689273;9231369;P1
2023-09-13T19:57:02;-6.95105333333;112.713058333;14.6;-1;198;198.8;0;49;M;689256;9231319;P1
2023-09-13T19:57:12;-6.951765;112.712808333;14.7;-1;198;198.8;0;49;M;689228;9231240;P1
2023-09-13T19:57:19;-6.952155;112.712673333;14.8;-1;198;199.2;0;49;M;689213;9231197;P1
2023-09-13T19:57:25;-6.95254833333;112.712536667;14.9;-1;198;198.9;0;49;M;689198;9231154;P1
2023-09-13T19:57:31;-6.95300833333;112.712378333;14.9;-1;198;198.4;0;49;M;689180;9231103;P1
2023-09-13T19:57:37;-6.95340333333;112.712246667;14.9;-1;198;198.3;0;49;M;689165;9231059;P1
2023-09-13T19:57:44;-6.9538;112.712115;15;-1;198;198.2;0;49;M;689150;9231016;P1
2023-09-13T19:57:49;-6.95419666667;112.711978333;15;-1;198;198.9;0;49;M;689135;9230972;P1
2023-09-13T19:58:02;-6.95499333333;112.711706667;15.1;-1;198;198.8;0;49;M;689105;9230884;P1
2023-09-13T19:58:07;-6.95532666667;112.71159;15.2;-1;198;198.9;0;49;M;689092;9230847;P1
2023-09-13T19:58:13;-6.95572833333;112.711451667;15.2;-1;197;199.2;0;49;M;689076;9230803;P1
2023-09-13T19:58:19;-6.95612666667;112.711306667;15.2;-1;197;200;0;49;M;689060;9230759;P1
2023-09-13T19:58:25;-6.95653;112.711166667;15.2;-1;196;198.2;0;49;M;689045;9230714;P1
2023-09-13T19:58:31;-6.956935;112.711035;15.3;-1;196;197.3;0;49;M;689030;9230669;P1
2023-09-13T19:58:37;-6.95734333333;112.710906667;15.2;-1;196;197.1;0;49;M;689015;9230624;P1
2023-09-13T19:58:44;-6.95781833333;112.710761667;15.3;-1;196;195.8;0;49;M;688999;9230572;P1
2023-09-13T19:58:49;-6.95816166667;112.710663333;15.3;-1;196;196;0;49;M;688988;9230534;P1
2023-09-13T19:58:55;-6.95857166667;112.71054;15.3;-1;196;197;0;49;M;688974;9230489;P1
2023-09-13T19:59:02;-6.95905;112.710391667;15.4;-1;196;196.9;0;49;M;688958;9230436;P1
2023-09-13T19:59:07;-6.95939166667;112.710285;15.4;-1;196;197.4;0;49;M;688946;9230398;P1
2023-09-13T19:59:13;-6.95980166667;112.710155;15.4;-1;196;197.4;0;49;M;688931;9230353;P1
2023-09-13T19:59:19;-6.96028166667;112.710003333;15.4;-1;196;197.1;0;49;M;688914;9230300;P1
2023-09-13T19:59:25;-6.960625;112.709895;15.5;-1;196;197.1;0;49;M;688902;9230262;P1
2023-09-13T19:59:31;-6.96110833333;112.709748333;15.5;-1;196;196.9;0;49;M;688886;9230208;P1
2023-09-13T19:59:37;-6.96152333333;112.70962;15.5;-1;196;197.1;0;49;M;688872;9230162;P1
2023-09-13T19:59:44;-6.96193833333;112.709491667;15.5;-1;196;196.9;0;49;M;688857;9230117;P1
2023-09-13T19:59:55;-6.96270166667;112.709251667;15.6;-1;196;197.4;0;49;M;688830;9230032;P1
2023-09-13T20:00:02;-6.96318666667;112.709096667;15.6;-1;196;197.4;0;49;M;688813;9229979;P1
2023-09-13T20:00:07;-6.963605;112.708965;15.7;-1;196;197.5;0;49;M;688798;9229933;P1
2023-09-13T20:00:13;-6.96395333333;112.708853333;15.7;-1;196;197.5;0;49;M;688786;9229894;P1
2023-09-13T20:00:19;-6.96437166667;112.70872;15.7;-1;196;197.4;0;49;M;688771;9229848;P1
2023-09-13T20:00:25;-6.964795;112.708588333;15.7;-1;197;196.9;0;49;M;688756;9229801;P1
2023-09-13T20:00:31;-6.965215;112.708463333;15.7;-1;197;196.2;0;49;M;688742;9229755;P1
2023-09-13T20:00:44;-6.966125;112.708181667;15.7;-1;200;197.1;127;49;M;688711;9229654;P1
2023-09-13T20:00:49;-6.966475;112.70807;15.7;-1;201;197.9;127;49;M;688698;9229615;P1
2023-09-13T20:00:55;-6.96689;112.707926667;15.7;-1;202;199.3;127;49;M;688682;9229570;P1
2023-09-13T20:01:02;-6.96737166667;112.70775;15.7;-1;203;200.8;127;49;M;688663;9229516;P1
2023-09-13T20:01:07;-6.96771166667;112.707615;15.6;-1;205;202.4;127;49;M;688648;9229479;P1
2023-09-13T20:01:13;-6.96811666667;112.707448333;15.7;-1;206;202;127;49;M;688629;9229434;P1
2023-09-13T20:01:19;-6.96852;112.707278333;15.7;-1;208;203.3;127;49;M;688610;9229390;P1
2023-09-13T20:01:25;-6.96898;112.707061667;15.6;-1;209;207.4;127;49;M;688586;9229339;P1
2023-09-13T20:01:31;-6.96929833333;112.706888333;15.5;-1;211;208.9;127;49;M;688567;9229304;P1
2023-09-13T20:01:37;-6.969745;112.706645;15.6;-1;212;207.9;127;49;M;688540;9229254;P1
2023-09-13T20:01:44;-6.97012666667;112.706435;15.5;-1;213;209.5;0;49;M;688516;9229212;P1
2023-09-13T20:01:49;-6.97049666667;112.706208333;15.5;-1;214;212.3;127;49;M;688491;9229171;P1
2023-09-13T20:01:55;-6.97080166667;112.706013333;15.5;-1;214;212.7;0;49;M;688469;9229138;P1
2023-09-13T20:02:02;-6.971225;112.705736667;15.5;-1;215;213;0;49;M;688439;9229091;P1
2023-09-13T20:02:07;-6.97152666667;112.705536667;15.5;-1;215;214.1;0;49;M;688416;9229058;P1
2023-09-13T20:02:19;-6.97223333333;112.705031667;15.5;-1;215;215.3;0;49;M;688360;9228980;P1
2023-09-13T20:02:31;-6.97299666667;112.704481667;15.6;-1;215;215.7;0;49;M;688299;9228896;P1
2023-09-13T20:02:37;-6.97335;112.704228333;15.5;-1;215;215;0;49;M;688271;9228857;P1
2023-09-13T20:02:55;-6.974355;112.703515;15.5;-1;215;215.4;0;49;M;688192;9228746;P1
2023-09-13T20:03:02;-6.97476833333;112.703221667;15.5;-1;215;215.6;0;49;M;688159;9228700;P1
2023-09-13T20:03:19;-6.97577333333;112.702503333;15.6;-1;215;215.1;0;49;M;688079;9228589;P1
2023-09-13T20:03:25;-6.97613;112.702251667;15.6;-1;215;215;0;49;M;688052;9228550;P1
2023-09-13T20:03:31;-6.97648666667;112.702;15.6;-1;215;214.7;0;49;M;688024;9228511;P1
2023-09-13T20:03:37;-6.97690333333;112.701706667;15.6;-1;215;215.2;0;49;M;687991;9228465;P1
2023-09-13T20:03:38;-6.97690333333;112.701706667;15.6;-1;215;215.2;0;49;M;687991;9228465;P1
2023-09-13T20:03:43;-6.9772;112.701495;15.6;-1;215;215.2;0;49;M;687967;9228432;P1
2023-09-13T20:04:02;-6.97833;112.70069;15.6;-1;215;215;0;49;M;687878;9228307;P1
2023-09-13T20:04:07;-6.97869;112.700435;15.7;-1;215;215.3;0;49;M;687850;9228268;P1
2023-09-13T20:04:13;-6.97898833333;112.700221667;15.7;-1;215;215.5;0;49;M;687826;9228235;P1
2023-09-13T20:04:19;-6.97940666667;112.699923333;15.8;-1;215;214.8;0;49;M;687793;9228189;P1
2023-09-13T20:04:25;-6.97964666667;112.699753333;15.8;-1;215;215.2;0;49;M;687774;9228162;P1
2023-09-13T20:04:31;-6.980065;112.699453333;15.8;-1;215;215.3;0;49;M;687741;9228116;P1
2023-09-13T20:04:37;-6.98048666667;112.699153333;15.8;-1;215;215.3;0;49;M;687707;9228069;P1
2023-09-13T20:04:43;-6.98084666667;112.698893333;15.8;-1;215;215.4;0;49;M;687679;9228030;P1
2023-09-13T20:04:49;-6.98120833333;112.698633333;15.9;-1;215;215.2;0;49;M;687650;9227990;P1
2023-09-13T20:04:55;-6.98157166667;112.698376667;15.9;-1;215;215.2;0;49;M;687621;9227950;P1
2023-09-13T20:05:01;-6.98193333333;112.698115;15.9;-1;215;215.6;0;49;M;687592;9227910;P1
2023-09-13T20:05:07;-6.98223666667;112.6979;15.9;-1;215;215.1;0;49;M;687568;9227876;P1
2023-09-13T20:05:13;-6.98260166667;112.69764;15.9;-1;215;215.4;0;49;M;687539;9227836;P1
2023-09-13T20:05:19;-6.982965;112.69738;16;-1;215;215.5;0;49;M;687510;9227796;P1
2023-09-13T20:05:25;-6.98333;112.69712;16;-1;215;215;0;49;M;687482;9227756;P1
2023-09-13T20:05:31;-6.98369333333;112.69686;16;-1;215;215.8;0;49;M;687453;9227716;P1
2023-09-13T20:05:37;-6.98411833333;112.696553333;16;-1;215;215.5;0;49;M;687419;9227669;P1
2023-09-13T20:05:43;-6.98448333333;112.69629;16.1;-1;215;215.5;0;49;M;687389;9227629;P1
2023-09-13T20:05:55;-6.985155;112.69581;16.1;-1;215;215;0;49;M;687336;9227554;P1
2023-09-13T20:06:01;-6.98558333333;112.695505;16.1;-1;215;215.2;0;49;M;687302;9227507;P1
2023-09-13T20:06:07;-6.98589166667;112.695288333;16.1;-1;215;215.1;0;49;M;687278;9227473;P1
2023-09-13T20:06:13;-6.98626;112.695025;16.2;-1;215;215.4;0;49;M;687249;9227433;P1
2023-09-13T20:06:19;-6.986625;112.69476;16.2;-1;215;215.6;0;49;M;687219;9227392;P1
2023-09-13T20:06:25;-6.98699333333;112.694496667;16.2;-1;215;215;0;49;M;687190;9227352;P1
2023-09-13T20:06:31;-6.98730333333;112.694275;16.2;-1;215;215.7;0;49;M;687166;9227317;P1
2023-09-13T20:06:37;-6.98779166667;112.693918333;16.2;-1;215;215.3;0;49;M;687126;9227264;P1
2023-09-13T20:06:43;-6.9881;112.6937;16.2;-1;215;215.1;0;49;M;687102;9227230;P1
2023-09-13T20:06:49;-6.98853166667;112.69339;16.2;-1;215;215.9;0;49;M;687067;9227182;P1
2023-09-13T20:07:01;-6.98927333333;112.692863333;16.2;-1;215;215;0;49;M;687009;9227100;P1
2023-09-13T20:07:07;-6.98958333333;112.692641667;16.3;-1;215;215.5;0;49;M;686984;9227066;P1
2023-09-13T20:07:19;-6.99032833333;112.692115;16.3;-1;215;215.2;0;49;M;686926;9226984;P1
2023-09-13T20:07:25;-6.9907;112.691848333;16.3;-1;215;215.3;0;49;M;686896;9226943;P1
2023-09-13T20:07:30;-6.99107166667;112.691581667;16.4;-1;215;215.4;0;49;M;686867;9226902;P1
2023-09-13T20:07:37;-6.99150333333;112.691268333;16.3;-1;215;215.7;0;49;M;686832;9226854;P1
2023-09-13T20:07:43;-6.99187666667;112.691001667;16.4;-1;215;215;0;49;M;686802;9226813;P1
2023-09-13T20:07:49;-6.99225;112.690735;16.4;-1;215;215.7;0;49;M;686772;9226772;P1
2023-09-13T20:07:55;-6.99255833333;112.690508333;16.4;-1;215;215.7;0;49;M;686747;9226738;P1
2023-09-13T20:08:37;-6.99518333333;112.688638333;16.5;-1;215;215.6;0;49;M;686540;9226448;P1
2023-09-13T20:08:43;-6.99555833333;112.68837;16.5;-1;215;215.1;0;49;M;686510;9226407;P1
2023-09-13T20:09:13;-6.99751;112.686983333;16.6;-1;215;215.4;0;49;M;686356;9226192;P1
2023-09-13T20:09:19;-6.997825;112.68676;16.6;-1;215;215.1;0;49;M;686331;9226157;P1
2023-09-13T20:09:25;-6.99826833333;112.686446667;16.6;-1;215;215;0;49;M;686296;9226108;P1
2023-09-13T20:09:30;-6.998585;112.686221667;16.6;-1;215;215.3;0;49;M;686271;9226073;P1
2023-09-13T20:09:37;-6.99902833333;112.685908333;16.6;-1;215;215;0;49;M;686236;9226024;P1
2023-09-13T20:09:43;-6.99941;112.68564;16.6;-1;215;214.9;0;49;M;686207;9225982;P1
2023-09-13T20:09:49;-6.99979166667;112.685371667;16.6;-1;215;214.9;0;49;M;686177;9225940;P1
2023-09-13T20:09:55;-7.00017333333;112.685105;16.7;-1;215;214.4;0;49;M;686147;9225898;P1
2023-09-13T20:10:01;-7.00055833333;112.684836667;16.7;-1;215;215.5;0;49;M;686117;9225855;P1
2023-09-13T20:10:07;-7.00093666667;112.684563333;16.7;-1;215;215.4;0;49;M;686087;9225814;P1
2023-09-13T20:10:13;-7.001255;112.684336667;16.7;-1;215;215.2;0;49;M;686062;9225778;P1
2023-09-13T20:10:19;-7.00163666667;112.684065;16.8;-1;215;215.5;0;49;M;686032;9225736;P1
2023-09-13T20:10:25;-7.00201666667;112.683785;16.8;-1;215;215.4;0;49;M;686001;9225694;P1
2023-09-13T20:10:30;-7.00240333333;112.683518333;16.8;-1;215;215.3;0;49;M;685971;9225652;P1
2023-09-13T20:10:37;-7.00278666667;112.683243333;16.8;-1;215;215.7;0;49;M;685940;9225610;P1
2023-09-13T20:10:43;-7.00316833333;112.682965;16.9;-1;214;216;0;49;M;685910;9225567;P1
2023-09-13T20:10:49;-7.00361666667;112.682643333;16.9;-1;213;215;0;49;M;685874;9225518;P1
2023-09-13T20:10:55;-7.004005;112.682373333;16.9;-1;213;213.8;0;49;M;685844;9225475;P1
2023-09-13T20:11:01;-7.00433166667;112.682153333;16.9;-1;212;213.1;0;49;M;685819;9225439;P1
2023-09-13T20:11:07;-7.00473166667;112.681901667;16.9;-1;212;212.2;0;49;M;685791;9225395;P1
2023-09-13T20:11:13;-7.005135;112.68165;17;-1;212;211.9;0;49;M;685763;9225350;P1
2023-09-13T20:11:19;-7.00553333333;112.681391667;17;-1;211;213.3;0;49;M;685735;9225306;P1
2023-09-13T20:11:25;-7.00599833333;112.681086667;17;-1;211;212;0;49;M;685701;9225255;P1
2023-09-13T20:11:31;-7.00633666667;112.680875;17.1;-1;211;211.2;0;49;M;685677;9225218;P1
2023-09-13T20:11:37;-7.00674333333;112.680623333;17.1;-1;210;211;0;49;M;685649;9225173;P1
2023-09-13T20:11:43;-7.00722166667;112.680336667;17.1;-1;210;210.7;0;49;M;685618;9225120;P1
2023-09-13T20:11:49;-7.007635;112.680091667;17.1;-1;210;210.5;0;49;M;685590;9225075;P1
2023-09-13T20:11:55;-7.00804833333;112.67985;17.2;-1;210;209.9;0;49;M;685563;9225029;P1
2023-09-13T20:12:01;-7.00846333333;112.679606667;17.2;-1;210;210.3;0;49;M;685536;9224983;P1
2023-09-13T20:12:07;-7.00888;112.679361667;17.3;-1;210;210.3;0;49;M;685509;9224937;P1
2023-09-13T20:12:13;-7.00929666667;112.679118333;17.3;-1;210;210;0;49;M;685482;9224891;P1
2023-09-13T20:12:19;-7.009645;112.678913333;17.3;-1;210;210.3;0;49;M;685459;9224853;P1
2023-09-13T20:12:25;-7.01013166667;112.678625;17.4;-1;210;210.5;0;49;M;685427;9224799;P1
2023-09-13T20:12:43;-7.01132833333;112.677931667;17.5;-1;210;210.1;0;49;M;685350;9224667;P1
2023-09-13T20:12:49;-7.01182333333;112.677646667;17.5;-1;210;209.7;0;49;M;685318;9224612;P1
2023-09-13T20:12:55;-7.01224666667;112.6774;17.5;-1;210;210.5;0;49;M;685291;9224566;P1
2023-09-13T20:13:01;-7.01267;112.67715;17.6;-1;210;210.1;0;49;M;685263;9224519;P1
2023-09-13T20:13:07;-7.01309666667;112.676903333;17.6;-1;210;210;0;49;M;685236;9224472;P1
2023-09-13T20:13:13;-7.01352333333;112.676653333;17.7;-1;210;210.2;0;49;M;685208;9224425;P1
2023-09-13T20:13:19;-7.01387833333;112.676446667;17.6;-1;210;209.6;0;49;M;685185;9224386;P1
2023-09-13T20:13:25;-7.01430833333;112.676198333;17.7;-1;210;210.1;0;49;M;685157;9224338;P1
2023-09-13T20:13:31;-7.01480666667;112.675903333;17.7;-1;210;210.9;0;49;M;685125;9224283;P1
2023-09-13T20:13:37;-7.01516166667;112.67569;17.8;-1;209;211;0;49;M;685101;9224244;P1
2023-09-13T20:13:43;-7.01558833333;112.675436667;17.7;-1;209;210.1;0;49;M;685073;9224197;P1
2023-09-13T20:13:49;-7.01602;112.675188333;17.8;-1;208;209;0;49;M;685045;9224149;P1
2023-09-13T20:13:55;-7.01653166667;112.674913333;17.8;-1;208;208;0;49;M;685015;9224093;P1
2023-09-13T20:14:01;-7.01689833333;112.67472;17.8;-1;208;207.8;0;49;M;684993;9224052;P1
2023-09-13T20:14:07;-7.01733666667;112.674486667;17.8;-1;208;208;0;49;M;684967;9224004;P1
2023-09-13T20:14:25;-7.01873166667;112.673743333;17.9;-1;208;208.2;0;49;M;684884;9223850;P1
2023-09-13T20:14:31;-7.0191;112.673545;17.8;-1;208;208.3;0;49;M;684862;9223809;P1
2023-09-13T20:14:37;-7.01961333333;112.67327;17.9;-1;208;207.8;0;49;M;684832;9223753;P1
2023-09-13T20:14:44;-7.02005666667;112.673035;17.9;-1;208;207.8;0;49;M;684806;9223704;P1
2023-09-13T20:14:49;-7.02049833333;112.672798333;17.9;-1;208;207.9;0;49;M;684779;9223655;P1
2023-09-13T20:14:55;-7.02094;112.672561667;17.9;-1;208;208;0;49;M;684753;9223606;P1
2023-09-13T20:15:01;-7.02138333333;112.672325;18;-1;208;207.9;0;49;M;684727;9223557;P1
2023-09-13T20:15:07;-7.021825;112.672088333;18;-1;208;208;0;49;M;684700;9223508;P1
2023-09-13T20:15:13;-7.02226666667;112.671848333;17.9;-1;208;208.6;0;49;M;684674;9223460;P1
2023-09-13T20:15:19;-7.02263166667;112.671645;17.9;-1;207;209.2;0;49;M;684651;9223419;P1
2023-09-13T20:15:25;-7.023145;112.671361667;17.9;-1;207;207.6;0;49;M;684620;9223363;P1
2023-09-13T20:15:31;-7.02359166667;112.671133333;17.9;-1;206;206.9;0;49;M;684594;9223313;P1
2023-09-13T20:15:44;-7.02448333333;112.670686667;17.8;-1;206;206.2;0;49;M;684544;9223215;P1
2023-09-13T20:15:49;-7.02493;112.670465;17.8;-1;205;205.7;0;49;M;684520;9223166;P1
2023-09-13T20:15:55;-7.02537666667;112.670246667;17.8;-1;205;206.4;0;49;M;684495;9223116;P1
2023-09-13T20:16:02;-7.02582;112.670018333;17.8;-1;204;207.6;0;49;M;684470;9223067;P1
2023-09-13T20:16:07;-7.02619166667;112.669831667;17.8;-1;203;205.4;0;49;M;684449;9223026;P1
2023-09-13T20:16:14;-7.02671666667;112.66959;17.7;-1;202;203.8;-127;49;M;684422;9222968;P1
2023-09-13T20:16:19;-7.02709166667;112.669421667;17.6;-1;202;204.2;0;49;M;684404;9222927;P1
2023-09-13T20:16:25;-7.027545;112.669225;17.6;-1;201;202.2;0;49;M;684382;9222877;P1
2023-09-13T20:16:31;-7.02800166667;112.669041667;17.5;-1;201;201.9;0;49;M;684361;9222827;P1
2023-09-13T20:16:38;-7.02853;112.668823333;17.5;-1;201;202.3;0;49;M;684337;9222768;P1
2023-09-13T20:16:44;-7.02898333333;112.668641667;17.5;-1;200;201.3;0;49;M;684317;9222718;P1
2023-09-13T20:16:49;-7.02928833333;112.668521667;17.5;-1;200;201.6;0;49;M;684303;9222684;P1
2023-09-13T20:16:55;-7.02989333333;112.668281667;17.4;-1;200;200.5;0;49;M;684277;9222618;P1
2023-09-13T20:17:02;-7.03035;112.668113333;17.4;-1;200;200.1;0;49;M;684258;9222567;P1
2023-09-13T20:17:07;-7.03080666667;112.667941667;17.3;-1;200;200.8;0;49;M;684239;9222517;P1
2023-09-13T20:17:14;-7.03126166667;112.667771667;17.4;-1;200;200;0;49;M;684220;9222466;P1
2023-09-13T20:17:19;-7.03164166667;112.667631667;17.3;-1;200;199.9;0;49;M;684204;9222425;P1
2023-09-13T20:17:25;-7.03217333333;112.667433333;17.3;-1;200;200.4;0;49;M;684182;9222366;P1
2023-09-13T20:17:31;-7.03262833333;112.667263333;17.3;-1;199;200.9;0;49;M;684163;9222316;P1
2023-09-13T20:17:38;-7.03308;112.667086667;17.3;-1;198;201.6;0;49;M;684143;9222266;P1
2023-09-13T20:17:49;-7.03391166667;112.666778333;17.3;-1;197;198.6;0;49;M;684109;9222174;P1
2023-09-13T20:17:55;-7.03444333333;112.666596667;17.2;-1;197;198.7;0;49;M;684089;9222115;P1
2023-09-13T20:18:02;-7.0349;112.666443333;17.2;-1;196;197.5;0;49;M;684072;9222065;P1
2023-09-13T20:18:07;-7.03535833333;112.666298333;17.1;-1;195;197.6;0;49;M;684055;9222014;P1
2023-09-13T20:18:19;-7.03619166667;112.666021667;17.1;-1;194;197.4;0;49;M;684024;9221922;P1
2023-09-13T20:18:26;-7.03672333333;112.665868333;17;-1;193;194.6;0;49;M;684007;9221863;P1
2023-09-13T20:18:49;-7.03847333333;112.665405;16.8;-1;191;193.7;0;49;M;683955;9221670;P1
